Date,DISTRICT,mean
1992-05,Mahbubnagar,37.89503174903914
1992-05,Medak,20.313336096158675
1992-05,Nalgonda,27.93955573232329
1992-05,Sri Potti Sriramulu Nellore,19.38803517558949
1992-05,Nizamabad,17.397005849306556
1992-05,Prakasam,29.805514608659195
1992-05,Rangareddy,30.762589893188995
1992-05,Srikakulam,63.62690891708105
1992-05,Visakhapatnam,68.31603849109896
1992-05,Vizianagaram,71.16469754316857
1992-05,Warangal,30.08011759119393
1992-05,West Godavari,44.55210131104516
1992-06,Adilabad,138.6077114445326
1992-06,Anantapur,34.19093146980358
1992-06,Chittoor,63.99045414291952
1992-06,Y.s.r.,46.630609167121825
1992-06,East Godavari,128.8589303347434
1992-06,Guntur,76.93953069279787
1992-06,Hyderabad,90.63993482682311
1992-06,Karimnagar,137.6548329980235
1992-06,Khammam,138.20974347288757
1992-06,Krishna,87.79900033606428
1992-06,Kurnool,67.28074169662294
1992-06,Mahbubnagar,81.55454796993227
1992-06,Medak,107.09323748384716
1992-06,Nalgonda,102.22445206895395
1992-06,Sri Potti Sriramulu Nellore,26.001815378409717
1992-06,Nizamabad,113.20989207741157
1992-06,Prakasam,58.83673299783163
1992-06,Rangareddy,91.73307821352157
1992-06,Srikakulam,137.22358352782732
1992-06,Visakhapatnam,161.10207563150385
1992-06,Vizianagaram,163.59500658338433
1992-06,Warangal,139.72559390126682
1992-06,West Godavari,107.70403505853973
1992-07,Adilabad,244.62779729345877
1992-07,Anantapur,23.872028901116813
1992-07,Chittoor,97.26832298607064
1992-07,Y.s.r.,84.37290636907086
1992-07,East Godavari,303.16833591475415
1992-07,Guntur,156.38846161031955
1992-07,Hyderabad,118.94465239719278
1992-07,Karimnagar,220.71865700995627
1992-07,Khammam,319.94936111691436
1992-07,Krishna,226.5013939539926
1992-07,Kurnool,88.71296622006025
1992-07,Mahbubnagar,120.45819821896902
1992-07,Medak,143.12156994210443
1992-07,Nalgonda,163.98426527368153
1992-07,Sri Potti Sriramulu Nellore,80.40347076036733
1992-07,Nizamabad,184.97395437276236
1992-07,Prakasam,98.3410195691741
1992-07,Rangareddy,133.94195630592563
1992-07,Srikakulam,376.63528308682675
1992-07,Visakhapatnam,346.6347026428194
1992-07,Vizianagaram,432.81986303550696
1992-07,Warangal,248.24952577078037
1992-07,West Godavari,270.39323813809176
1992-08,Adilabad,415.84222880695233
1992-08,Anantapur,49.21446264708859
1992-08,Chittoor,96.92591563338223
1992-08,Y.s.r.,87.81132981062001
1992-08,East Godavari,314.61459614297644
1992-08,Guntur,184.85082499678043
1992-08,Hyderabad,227.94804060636596
1992-08,Karimnagar,343.51724052255105
1992-08,Khammam,347.3279208708662
1992-08,Krishna,235.26964178991412
1992-08,Kurnool,116.7964813338444
1992-08,Mahbubnagar,206.05109782626232
1992-08,Medak,311.2127383642764
1992-08,Nalgonda,196.24104225232725
1992-08,Sri Potti Sriramulu Nellore,85.93941759018253
1992-08,Nizamabad,384.9615480840675
1992-08,Prakasam,141.7246013828662
1992-08,Rangareddy,255.20102421123613
1992-08,Srikakulam,246.15901403646396
1992-08,Visakhapatnam,355.89709198855707
1992-08,Vizianagaram,299.95897355761014
1992-08,Warangal,311.30564142346566
1992-08,West Godavari,293.12886351749313
1992-09,Adilabad,111.69464530456304
1992-09,Anantapur,59.907687493858354
1992-09,Chittoor,81.02494368115707
1992-09,Y.s.r.,92.21966888608536
1992-09,East Godavari,210.34220067097428
1992-09,Guntur,155.21056187545477
1992-09,Hyderabad,99.34740639473627
1992-09,Karimnagar,79.33596671069448
1992-09,Khammam,166.6242641566519
1992-09,Krishna,186.02812676459754
1992-09,Kurnool,68.43499466467355
1992-09,Mahbubnagar,60.30640110194608
1992-09,Medak,78.63761249991647
1992-09,Nalgonda,113.46399663321161
1992-09,Sri Potti Sriramulu Nellore,82.16436313665164
1992-09,Nizamabad,86.96919044391721
1992-09,Prakasam,108.98538122875475
1992-09,Rangareddy,95.59367988887017
1992-09,Srikakulam,223.06995037532403
1992-09,Visakhapatnam,238.14008153647646
1992-09,Vizianagaram,236.95057254829484
1992-09,Warangal,105.86711635529488
1992-09,West Godavari,212.06451107829199
1992-10,Adilabad,40.06199467891117
1992-10,Anantapur,112.35548877583484
1992-10,Chittoor,158.84033864305155
1992-10,Y.s.r.,127.96884513656438
1992-10,East Godavari,197.1599530672372
1992-10,Guntur,106.65309834655665
1992-10,Hyderabad,51.70224914257581
1992-10,Karimnagar,47.84719448409692
1992-10,Khammam,107.01105738449462
1992-10,Krishna,138.05391286865387
1992-10,Kurnool,77.38664899621116
1992-10,Mahbubnagar,63.125993740811204
1992-10,Medak,49.772190712965944
1992-10,Nalgonda,76.25834660025505
1992-10,Sri Potti Sriramulu Nellore,144.4837989902255
1992-10,Nizamabad,39.96334976189132
1992-10,Prakasam,105.96745317220221
1992-10,Rangareddy,58.07438226066234
1992-10,Srikakulam,164.9944447356469
1992-10,Visakhapatnam,160.78048952853644
1992-10,Vizianagaram,137.85502264469815
1992-10,Warangal,59.97311551091863
1992-10,West Godavari,200.3885638032006
1992-11,Adilabad,9.743829520264947
1992-11,Anantapur,36.16310065037143
1992-11,Chittoor,101.74599975214173
1992-11,Y.s.r.,63.66371075082735
1992-11,East Godavari,118.23070373777445
1992-11,Guntur,62.58397410900677
1992-11,Hyderabad,16.62175320899988
1992-11,Karimnagar,15.36665435518199
1992-11,Khammam,38.029511988103124
1992-11,Krishna,110.35878089450668
1992-11,Kurnool,29.703026472975587
1992-11,Mahbubnagar,24.638017770528318
1992-11,Medak,16.122530584781668
1992-11,Nalgonda,18.554471821687137
1992-11,Sri Potti Sriramulu Nellore,266.19968710455623
1992-11,Nizamabad,11.776205983082757
1992-11,Prakasam,84.78429338370924
1992-11,Rangareddy,18.828695307155876
1992-11,Srikakulam,184.6401349403011
1992-11,Visakhapatnam,103.50177127490758
1992-11,Vizianagaram,88.52755900326241
1992-11,Warangal,17.456104194943034
1992-11,West Godavari,91.07477323672833
1992-12,Adilabad,0.7936681163174881
1992-12,Anantapur,2.07544729648363
1992-12,Chittoor,22.968347191130487
1992-12,Y.s.r.,14.538341858581246
1992-12,East Godavari,0.5288448104465706
1992-12,Guntur,0.6732483617092809
1992-12,Hyderabad,0.0
1992-12,Karimnagar,0.89273070607504
1992-12,Khammam,0.0
1992-12,Krishna,0.0
1992-12,Kurnool,0.8528972874553039
1992-12,Mahbubnagar,0.5597567064600973
1992-12,Medak,0.0
1992-12,Nalgonda,0.0
1992-12,Sri Potti Sriramulu Nellore,31.091410328227468
1992-12,Nizamabad,0.15631904751550307
1992-12,Prakasam,5.188075611640294
1992-12,Rangareddy,0.0
1992-12,Srikakulam,0.0
1992-12,Visakhapatnam,0.9015742260777935
1992-12,Vizianagaram,0.05312315008015356
1992-12,Warangal,0.2768905162779165
1992-12,West Godavari,0.14756243973324973
1993-01,Adilabad,10.431772110623426
1993-01,Anantapur,2.650773270187958
1993-01,Chittoor,8.913370040113385
1993-01,Y.s.r.,7.185621676137563
1993-01,East Godavari,8.119454223768257
1993-01,Guntur,5.231002693202492
1993-01,Hyderabad,3.549785978971561
1993-01,Karimnagar,7.425318611470135
1993-01,Khammam,6.4444968215357665
1993-01,Krishna,5.087852319642718
1993-01,Kurnool,2.534226003921469
1993-01,Mahbubnagar,2.836407732023539
1993-01,Medak,2.7711990235113317
1993-01,Nalgonda,5.363527259473365
1993-01,Sri Potti Sriramulu Nellore,8.069387618596162
1993-01,Nizamabad,7.782557391466819
1993-01,Prakasam,6.667564104186491
1993-01,Rangareddy,3.130416924466513
1993-01,Srikakulam,4.184756400673842
1993-01,Visakhapatnam,9.275334358204535
1993-01,Vizianagaram,6.919167231156662
1993-01,Warangal,5.541481121170489
1993-01,West Godavari,6.4143290914788205
1993-02,Adilabad,11.150791991595366
1993-02,Anantapur,0.008040487010913732
1993-02,Chittoor,1.185818532311961
1993-02,Y.s.r.,0.010254505655233555
1993-02,East Godavari,2.8323832901480555
1993-02,Guntur,0.17193362649674027
1993-02,Hyderabad,0.13164055447748177
1993-02,Karimnagar,7.04613299254571
1993-02,Khammam,5.444422098496338
1993-02,Krishna,2.2552987699455906
1993-02,Kurnool,0.0
1993-02,Mahbubnagar,0.07056135727245656
1993-02,Medak,0.9391274499130648
1993-02,Nalgonda,2.517948192367008
1993-02,Sri Potti Sriramulu Nellore,0.5961782173570616
1993-02,Nizamabad,3.058086608739182
1993-02,Prakasam,0.017242935460437776
1993-02,Rangareddy,0.15877269269486638
1993-02,Srikakulam,7.6421355950384715
1993-02,Visakhapatnam,6.986738585272261
1993-02,Vizianagaram,8.153757653836552
1993-02,Warangal,7.141988487074429
1993-02,West Godavari,2.8815232142401266
1993-03,Adilabad,21.588559740632313
1993-03,Anantapur,1.1400503046450128
1993-03,Chittoor,7.012415566062389
1993-03,Y.s.r.,2.3429004832058355
1993-03,East Godavari,7.62280189056775
1993-03,Guntur,1.96046458352935
1993-03,Hyderabad,10.869318338042325
1993-03,Karimnagar,12.97783920637602
1993-03,Khammam,8.276520421095363
1993-03,Krishna,2.3809106597882157
1993-03,Kurnool,1.444930446812216
1993-03,Mahbubnagar,5.365348946506643
1993-03,Medak,9.842115213809274
1993-03,Nalgonda,6.063747964115061
1993-03,Sri Potti Sriramulu Nellore,1.8824100601013374
1993-03,Nizamabad,12.414990311282715
1993-03,Prakasam,3.585038993501555
1993-03,Rangareddy,8.193074865691335
1993-03,Srikakulam,8.326031517069431
1993-03,Visakhapatnam,11.037281228477278
1993-03,Vizianagaram,9.694640873321225
1993-03,Warangal,7.313947170719655
1993-03,West Godavari,4.746202780901493
1993-04,Adilabad,10.605569389160655
1993-04,Anantapur,14.9431589402393
1993-04,Chittoor,8.976893933969874
1993-04,Y.s.r.,6.045181046439925
1993-04,East Godavari,10.93962474134826
1993-04,Guntur,3.294148194852541
1993-04,Hyderabad,17.271506912577113
1993-04,Karimnagar,12.635546411246745
1993-04,Khammam,11.311177386738926
1993-04,Krishna,6.230327158387543
1993-04,Kurnool,13.024458640930144
1993-04,Mahbubnagar,12.989082667560112
1993-04,Medak,15.848165818952266
1993-04,Nalgonda,10.306493832181445
1993-04,Sri Potti Sriramulu Nellore,2.861546647217429
1993-04,Nizamabad,11.552587347783527
1993-04,Prakasam,5.757730039329159
1993-04,Rangareddy,17.17564458403292
1993-04,Srikakulam,26.292075418864382
1993-04,Visakhapatnam,26.553311651985524
1993-04,Vizianagaram,27.720404211635795
1993-04,Warangal,11.761390429373034
1993-04,West Godavari,6.191151279238638
1993-05,Adilabad,21.5158491099302
1993-05,Anantapur,46.962949883444736
1993-05,Chittoor,47.32357761338921
1993-05,Y.s.r.,50.901364949345016
1993-05,East Godavari,48.7406182192208
1993-05,Guntur,36.25512660699255
1993-05,Hyderabad,26.908903357743448
1993-05,Karimnagar,23.53253084347898
1993-05,Khammam,57.20150972373889
1993-05,Krishna,44.02725341692147
1993-05,Kurnool,40.70382769817833
1993-05,Mahbubnagar,39.158512265368394
1993-05,Medak,25.53957451547088
1993-05,Nalgonda,29.05390170664777
1993-05,Sri Potti Sriramulu Nellore,35.28156591113943
1993-05,Nizamabad,20.843741468886382
1993-05,Prakasam,37.70459399252465
1993-05,Rangareddy,33.25401917288407
1993-05,Srikakulam,60.54252308279115
1993-05,Visakhapatnam,67.32830473477466
1993-05,Vizianagaram,74.85384110892127
1993-05,Warangal,31.858141322098167
1993-05,West Godavari,45.66903453721533
1993-06,Adilabad,130.3295907188398
1993-06,Anantapur,21.973286177242656
1993-06,Chittoor,62.76192553406979
1993-06,Y.s.r.,40.485511598292014
1993-06,East Godavari,72.9840728320737
1993-06,Guntur,50.17123789602861
1993-06,Hyderabad,56.51132521829944
1993-06,Karimnagar,117.87535116197033
1993-06,Khammam,91.32030794978857
1993-06,Krishna,61.28386854895067
1993-06,Kurnool,37.39170476506862
1993-06,Mahbubnagar,42.61960882514058
1993-06,Medak,101.15349001111639
1993-06,Nalgonda,60.88601909570294
1993-06,Sri Potti Sriramulu Nellore,31.630233525801447
1993-06,Nizamabad,106.65602033540556
1993-06,Prakasam,33.3130407449607
1993-06,Rangareddy,70.4668197137342
1993-06,Srikakulam,118.9493384621176
1993-06,Visakhapatnam,98.57333990815826
1993-06,Vizianagaram,128.14937811267777
1993-06,Warangal,103.25049425920659
1993-06,West Godavari,68.3388996865841
1993-07,Adilabad,373.57943972091283
1993-07,Anantapur,24.498535664652902
1993-07,Chittoor,78.30446827022178
1993-07,Y.s.r.,73.84180554372153
1993-07,East Godavari,175.40859522070667
1993-07,Guntur,133.4864819948749
1993-07,Hyderabad,177.9145381242326
1993-07,Karimnagar,274.4405857475116
1993-07,Khammam,244.17241525889858
1993-07,Krishna,167.32613443470544
1993-07,Kurnool,80.22124592264552
1993-07,Mahbubnagar,154.27271020737018
1993-07,Medak,239.33129528623365
1993-07,Nalgonda,172.79092979198313
1993-07,Sri Potti Sriramulu Nellore,66.98850235113726
1993-07,Nizamabad,336.281987011241
1993-07,Prakasam,82.6055156528167
1993-07,Rangareddy,184.29672466767792
1993-07,Srikakulam,190.60390431015585
1993-07,Visakhapatnam,197.25835394295567
1993-07,Vizianagaram,212.9171394207318
1993-07,Warangal,237.86586458866637
1993-07,West Godavari,189.51233839669675
1993-08,Adilabad,187.5789291226763
1993-08,Anantapur,71.91461263652926
1993-08,Chittoor,141.13647464161238
1993-08,Y.s.r.,114.39247549000888
1993-08,East Godavari,224.7416915261144
1993-08,Guntur,139.60671325297824
1993-08,Hyderabad,174.97806501481136
1993-08,Karimnagar,174.13017326424364
1993-08,Khammam,240.08064324212253
1993-08,Krishna,161.34449863445488
1993-08,Kurnool,147.62687785478232
1993-08,Mahbubnagar,227.66486614694466
1993-08,Medak,171.68390687767885
1993-08,Nalgonda,165.77523170072874
1993-08,Sri Potti Sriramulu Nellore,108.86776783248106
1993-08,Nizamabad,191.42086679731455
1993-08,Prakasam,154.89471772159766
1993-08,Rangareddy,202.75023913048875
1993-08,Srikakulam,226.13449349871402
1993-08,Visakhapatnam,257.62473475841085
1993-08,Vizianagaram,277.34787062287404
1993-08,Warangal,177.38326967603308
1993-08,West Godavari,217.459952467265
1993-09,Adilabad,229.28631053932685
1993-09,Anantapur,81.3086002046482
1993-09,Chittoor,97.45273136528931
1993-09,Y.s.r.,81.21469027507241
1993-09,East Godavari,266.8800464078472
1993-09,Guntur,140.67134654443805
1993-09,Hyderabad,101.56678795737355
1993-09,Karimnagar,221.25827587552465
1993-09,Khammam,222.00524697967222
1993-09,Krishna,183.66695838135823
1993-09,Kurnool,92.51472951135877
1993-09,Mahbubnagar,88.59423692813422
1993-09,Medak,149.31111296671307
1993-09,Nalgonda,122.46518632124406
1993-09,Sri Potti Sriramulu Nellore,70.07917250974701
1993-09,Nizamabad,185.81701333518103
1993-09,Prakasam,99.23160122222329
1993-09,Rangareddy,108.87804317698178
1993-09,Srikakulam,277.0844531595424
1993-09,Visakhapatnam,305.5965316162725
1993-09,Vizianagaram,310.3138028495261
1993-09,Warangal,214.43255650957113
1993-09,West Godavari,239.0414353327294
1993-10,Adilabad,110.14437244023512
1993-10,Anantapur,187.86657246877314
1993-10,Chittoor,239.46607292851084
1993-10,Y.s.r.,254.2023943180496
1993-10,East Godavari,284.04414786967686
1993-10,Guntur,223.6006866612337
1993-10,Hyderabad,147.07388915336634
1993-10,Karimnagar,131.63765886301266
1993-10,Khammam,181.53774716812114
1993-10,Krishna,275.3590805189447
1993-10,Kurnool,174.07917938450552
1993-10,Mahbubnagar,154.31236543139877
1993-10,Medak,163.6758559891011
1993-10,Nalgonda,153.05684313938494
1993-10,Sri Potti Sriramulu Nellore,390.46992534214576
1993-10,Nizamabad,139.99965195268118
1993-10,Prakasam,244.5825862952728
1993-10,Rangareddy,162.88271230167598
1993-10,Srikakulam,198.0368372444082
1993-10,Visakhapatnam,207.62126806235588
1993-10,Vizianagaram,200.19508494216666
1993-10,Warangal,145.6670067544046
1993-10,West Godavari,358.0642891274549
1993-11,Adilabad,7.051715262693315
1993-11,Anantapur,43.76412323543542
1993-11,Chittoor,89.44384676919668
1993-11,Y.s.r.,85.21720751087648
1993-11,East Godavari,42.81632924804255
1993-11,Guntur,35.994055386903526
1993-11,Hyderabad,10.246175527109681
1993-11,Karimnagar,8.973644956957855
1993-11,Khammam,22.401902946402757
1993-11,Krishna,28.950737708653495
1993-11,Kurnool,25.334704116972127
1993-11,Mahbubnagar,17.084971151067748
1993-11,Medak,8.674583471780736
1993-11,Nalgonda,14.405683331683575
1993-11,Sri Potti Sriramulu Nellore,167.00656113911697
1993-11,Nizamabad,8.517720492263136
1993-11,Prakasam,70.04648972513492
1993-11,Rangareddy,10.510539820403183
1993-11,Srikakulam,11.414299158711135
1993-11,Visakhapatnam,35.0387288923054
1993-11,Vizianagaram,20.00717290163445
1993-11,Warangal,14.796478758253679
1993-11,West Godavari,22.951438649328168
1993-12,Adilabad,8.129833768995073
1993-12,Anantapur,15.530078897652649
1993-12,Chittoor,119.23860206797285
1993-12,Y.s.r.,58.84706593794649
1993-12,East Godavari,10.940868464560749
1993-12,Guntur,30.941524827578085
1993-12,Hyderabad,19.293913997569902
1993-12,Karimnagar,18.519564996907427
1993-12,Khammam,10.50710210202755
1993-12,Krishna,19.995518407269007
1993-12,Kurnool,10.453144407027356
1993-12,Mahbubnagar,14.797335971008899
1993-12,Medak,17.69210086258309
1993-12,Nalgonda,15.25822424942909
1993-12,Sri Potti Sriramulu Nellore,126.45836411709385
1993-12,Nizamabad,12.150204051328839
1993-12,Prakasam,38.96534172446123
1993-12,Rangareddy,18.36461244792533
1993-12,Srikakulam,3.148965934113666
1993-12,Visakhapatnam,6.212201217538398
1993-12,Vizianagaram,2.8022847642183897
1993-12,Warangal,15.138547858808712
1993-12,West Godavari,13.196106731359588
1994-01,Adilabad,14.015447519706832
1994-01,Anantapur,0.5059369014660466
1994-01,Chittoor,6.970835956438376
1994-01,Y.s.r.,3.74943567537839
1994-01,East Godavari,2.2924353895778453
1994-01,Guntur,1.5270238355730141
1994-01,Hyderabad,11.839731644040944
1994-01,Karimnagar,11.909407013470753
1994-01,Khammam,3.627219435024991
1994-01,Krishna,0.2043828742242652
1994-01,Kurnool,0.6387458754620722
1994-01,Mahbubnagar,2.1623731367176386
1994-01,Medak,7.828573591121332
1994-01,Nalgonda,9.169465594206146
1994-01,Sri Potti Sriramulu Nellore,3.4276833875739294
1994-01,Nizamabad,11.608731178527039
1994-01,Prakasam,0.9749741143943762
1994-01,Rangareddy,6.795406336030414
1994-01,Srikakulam,2.244788892433545
1994-01,Visakhapatnam,1.8419372473976816
1994-01,Vizianagaram,1.9050871084140901
1994-01,Warangal,8.110079039879306
1994-01,West Godavari,0.4683334597887145
1994-02,Adilabad,10.384474143262377
1994-02,Anantapur,0.021935666624041044
1994-02,Chittoor,0.5140956185519219
1994-02,Y.s.r.,0.22194862377409386
1994-02,East Godavari,9.17437272445248
1994-02,Guntur,8.543781212131714
1994-02,Hyderabad,7.018361339831429
1994-02,Karimnagar,9.043808887092949
1994-02,Khammam,9.418386255088203
1994-02,Krishna,14.659823806393103
1994-02,Kurnool,0.0
1994-02,Mahbubnagar,1.3675726416037848
1994-02,Medak,6.233565229529314
1994-02,Nalgonda,6.467580086215774
1994-02,Sri Potti Sriramulu Nellore,1.2127700548573255
1994-02,Nizamabad,6.117478169935416
1994-02,Prakasam,3.2541558634271457
1994-02,Rangareddy,5.016392627271682
1994-02,Srikakulam,9.474575610973066
1994-02,Visakhapatnam,9.549048888847167
1994-02,Vizianagaram,9.814000434542182
1994-02,Warangal,8.95267536916722
1994-02,West Godavari,12.00692319605965
1994-03,Adilabad,9.001442869587983
1994-03,Anantapur,0.0015473009901509345
1994-03,Chittoor,1.6993846978086307
1994-03,Y.s.r.,0.4281288616974915
1994-03,East Godavari,0.9872536208440862
1994-03,Guntur,0.0026695187615942825
1994-03,Hyderabad,6.433508339398886
1994-03,Karimnagar,5.8156355969467715
1994-03,Khammam,0.32250235422118667
1994-03,Krishna,0.15822053762227228
1994-03,Kurnool,0.0
1994-03,Mahbubnagar,0.10840372292313019
1994-03,Medak,4.7563497293108155
1994-03,Nalgonda,2.4363185271622463
1994-03,Sri Potti Sriramulu Nellore,0.41096693992530775
1994-03,Nizamabad,5.91396789815756
1994-03,Prakasam,0.016769101685121093
1994-03,Rangareddy,2.4231513273827514
1994-03,Srikakulam,6.353100237351328
1994-03,Visakhapatnam,6.874816568501893
1994-03,Vizianagaram,7.214663786542115
1994-03,Warangal,0.6924493859978801
1994-03,West Godavari,0.0547031304967685
1994-04,Adilabad,15.340540896557494
1994-04,Anantapur,14.580464204467665
1994-04,Chittoor,19.078935219731825
1994-04,Y.s.r.,11.707424229459159
1994-04,East Godavari,27.539030565123348
1994-04,Guntur,17.530860930666705
1994-04,Hyderabad,23.319949773214393
1994-04,Karimnagar,20.342273534455792
1994-04,Khammam,26.467093238937757
1994-04,Krishna,14.306462261962158
1994-04,Kurnool,23.99155208938942
1994-04,Mahbubnagar,21.380118546806997
1994-04,Medak,26.417413577104647
1994-04,Nalgonda,21.516204922674376
1994-04,Sri Potti Sriramulu Nellore,10.817661783959812
1994-04,Nizamabad,18.855582789493795
1994-04,Prakasam,21.244882362899283
1994-04,Rangareddy,25.94357528244446
1994-04,Srikakulam,28.38149823630419
1994-04,Visakhapatnam,39.50394661527466
1994-04,Vizianagaram,31.96828837949147
1994-04,Warangal,19.73209495217842
1994-04,West Godavari,15.957813246946149
1994-05,Adilabad,13.123726782205585
1994-05,Anantapur,82.93289472284555
1994-05,Chittoor,98.28874688267068
1994-05,Y.s.r.,83.17745969382094
1994-05,East Godavari,41.07817019973565
1994-05,Guntur,50.26900307927131
1994-05,Hyderabad,35.49411557083376
1994-05,Karimnagar,12.18018299360148
1994-05,Khammam,57.4673506034141
1994-05,Krishna,46.09063695696674
1994-05,Kurnool,68.55797034497198
1994-05,Mahbubnagar,63.95854681762726
1994-05,Medak,26.70593487936137
1994-05,Nalgonda,44.709864553482625
1994-05,Sri Potti Sriramulu Nellore,47.148985088789054
1994-05,Nizamabad,19.171861532229393
1994-05,Prakasam,61.768003619378305
1994-05,Rangareddy,47.26570403909788
1994-05,Srikakulam,40.80328976601515
1994-05,Visakhapatnam,55.04287265872926
1994-05,Vizianagaram,60.84219230519422
1994-05,Warangal,32.06447066863308
1994-05,West Godavari,38.20892938059614
1994-06,Adilabad,175.42530917774621
1994-06,Anantapur,19.566999505305596
1994-06,Chittoor,41.285107942839865
1994-06,Y.s.r.,34.87358145414921
1994-06,East Godavari,82.19007336438989
1994-06,Guntur,67.01641245806121
1994-06,Hyderabad,100.31965396813204
1994-06,Karimnagar,142.00242839219564
1994-06,Khammam,89.1107919541761
1994-06,Krishna,74.51042079510073
1994-06,Kurnool,58.60575521840322
1994-06,Mahbubnagar,88.96762751924993
1994-06,Medak,134.80536970628688
1994-06,Nalgonda,83.42197548674916
1994-06,Sri Potti Sriramulu Nellore,28.659647583327878
1994-06,Nizamabad,168.16118398232504
1994-06,Prakasam,48.40897683321415
1994-06,Rangareddy,121.33132238714889
1994-06,Srikakulam,110.2201819762926
1994-06,Visakhapatnam,98.44301472797774
1994-06,Vizianagaram,117.31958279136937
1994-06,Warangal,103.67561536596268
1994-06,West Godavari,90.76423416189792
1994-07,Adilabad,397.94888743460325
1994-07,Anantapur,33.48340352487371
1994-07,Chittoor,164.48844062465778
1994-07,Y.s.r.,129.10403903357673
1994-07,East Godavari,349.9730291573367
1994-07,Guntur,254.5711159383532
1994-07,Hyderabad,151.24202411491123
1994-07,Karimnagar,296.9454372763964
1994-07,Khammam,432.1949546877426
1994-07,Krishna,338.95846338639444
1994-07,Kurnool,107.58772910539761
1994-07,Mahbubnagar,169.70248300404052
1994-07,Medak,184.84259838534598
1994-07,Nalgonda,221.39934328788274
1994-07,Sri Potti Sriramulu Nellore,122.55068245826678
1994-07,Nizamabad,233.137678824333
1994-07,Prakasam,136.0530554528572
1994-07,Rangareddy,171.70064400952978
1994-07,Srikakulam,274.78761290291686
1994-07,Visakhapatnam,365.9257506644895
1994-07,Vizianagaram,432.7662608936729
1994-07,Warangal,327.4219271075991
1994-07,West Godavari,398.7096238835191
1994-08,Adilabad,291.429365653596
1994-08,Anantapur,64.90708734350886
1994-08,Chittoor,92.27151492855518
1994-08,Y.s.r.,108.42566999168706
1994-08,East Godavari,275.9948180565835
1994-08,Guntur,200.5061594188405
1994-08,Hyderabad,207.10518290232685
1994-08,Karimnagar,263.06309823449897
1994-08,Khammam,337.8292784617973
1994-08,Krishna,211.98229785974334
1994-08,Kurnool,166.24741763777803
1994-08,Mahbubnagar,269.1686608020294
1994-08,Medak,269.0020291463697
1994-08,Nalgonda,233.56275654074864
1994-08,Sri Potti Sriramulu Nellore,118.86084956191598
1994-08,Nizamabad,289.0844200360793
1994-08,Prakasam,171.4856812045829
1994-08,Rangareddy,249.0280415564921
1994-08,Srikakulam,299.9485212767333
1994-08,Visakhapatnam,323.8851077093439
1994-08,Vizianagaram,324.96845345851943
1994-08,Warangal,261.4312876296045
1994-08,West Godavari,245.44334809934455
1994-09,Adilabad,134.49923918270042
1994-09,Anantapur,21.383346099207277
1994-09,Chittoor,39.00869526970185
1994-09,Y.s.r.,35.92908625920193
1994-09,East Godavari,125.99183143030255
1994-09,Guntur,55.21880416541221
1994-09,Hyderabad,41.72405327485217
1994-09,Karimnagar,100.23218458912501
1994-09,Khammam,114.7212879911819
1994-09,Krishna,83.52242892171711
1994-09,Kurnool,23.174449216250625
1994-09,Mahbubnagar,36.52518255502728
1994-09,Medak,43.12271042940708
1994-09,Nalgonda,54.740417536475384
1994-09,Sri Potti Sriramulu Nellore,36.48615095714978
1994-09,Nizamabad,67.93486139810318
1994-09,Prakasam,38.96486288993806
1994-09,Rangareddy,47.77650081192068
1994-09,Srikakulam,284.9974247936489
1994-09,Visakhapatnam,196.52599144032547
1994-09,Vizianagaram,262.50233017857187
1994-09,Warangal,92.7185128002636
1994-09,West Godavari,94.86515446427006
1994-10,Adilabad,111.70579041125688
1994-10,Anantapur,205.46585362841876
1994-10,Chittoor,253.3542615782636
1994-10,Y.s.r.,272.38049848884776
1994-10,East Godavari,304.8376935690805
1994-10,Guntur,315.4301040940244
1994-10,Hyderabad,248.46952934388585
1994-10,Karimnagar,171.23963997524936
1994-10,Khammam,223.70483362447823
1994-10,Krishna,317.6251549492146
1994-10,Kurnool,215.68354683326044
1994-10,Mahbubnagar,223.5215830216804
1994-10,Medak,210.63540397974998
1994-10,Nalgonda,254.9879559781548
1994-10,Sri Potti Sriramulu Nellore,415.17615553585034
1994-10,Nizamabad,170.81356515826647
1994-10,Prakasam,355.5762894410107
1994-10,Rangareddy,221.3760681817429
1994-10,Srikakulam,184.79768952860957
1994-10,Visakhapatnam,202.1732760065699
1994-10,Vizianagaram,159.81571967673253
1994-10,Warangal,209.84771590313647
1994-10,West Godavari,342.19143191475945
1994-11,Adilabad,10.441970784003209
1994-11,Anantapur,20.068716259577485
1994-11,Chittoor,77.99177182410556
1994-11,Y.s.r.,45.007407964843516
1994-11,East Godavari,34.350013105825006
1994-11,Guntur,42.71149059791388
1994-11,Hyderabad,20.36153940444625
1994-11,Karimnagar,12.16654837747434
1994-11,Khammam,21.805016416005973
1994-11,Krishna,56.53871740206373
1994-11,Kurnool,17.1652210127922
1994-11,Mahbubnagar,17.673426762402045
1994-11,Medak,15.018824146561428
1994-11,Nalgonda,16.016535460498332
1994-11,Sri Potti Sriramulu Nellore,163.36356469235875
1994-11,Nizamabad,14.383902076170754
1994-11,Prakasam,56.692088694214526
1994-11,Rangareddy,16.080675686156436
1994-11,Srikakulam,12.734693895586142
1994-11,Visakhapatnam,16.040701755475954
1994-11,Vizianagaram,11.878134708719278
